fold,group_id,group_size,baseline_rmse,rmse_permuted,delta
4,corr_3734381569,1,50.799676364593275,63.950942493346545,13.15126612875327
4,corr_3800548161,1,50.799676364593275,50.17167161030252,-0.6280047542907568
4,corr_3812964350,1,50.799676364593275,50.4287206714407,-0.37095569315257393
4,corr_4124592631,1,50.799676364593275,50.75824503638329,-0.04143132820998119
4,corr_4538094726,1,50.799676364593275,50.85755741438926,0.05788104979598785
4,corr_4551744002,1,50.799676364593275,50.84419538026912,0.04451901567584571
4,corr_4567847955,2,50.799676364593275,51.2802366630645,0.48056029847122517
4,corr_4701171285,2,50.799676364593275,51.40527715531348,0.605600790720203
4,corr_4744811163,1,50.799676364593275,50.77509997516459,-0.02457638942868101
4,corr_4744990440,8,50.799676364593275,63.30794794092781,12.508271576334536
4,corr_4783833261,1,50.799676364593275,50.858132624606085,0.0584562600128109
4,corr_4917508798,1,50.799676364593275,50.785915063384365,-0.01376130120890906
4,corr_4926823990,1,50.799676364593275,64.50792483275896,13.708248468165685
4,corr_5022224778,1,50.799676364593275,51.23795660542094,0.43828024082766603
4,corr_5038114939,2,50.799676364593275,50.76530770541885,-0.034368659174425886
4,corr_5239127947,1,50.799676364593275,50.11160307968573,-0.6880732849075457
4,corr_5380429766,1,50.799676364593275,50.754411009414156,-0.04526535517911867
4,corr_5391452390,1,50.799676364593275,50.56773918123909,-0.23193718335418367
4,corr_5451305703,1,50.799676364593275,50.84587696306945,0.04620059847617597
4,corr_5460799874,1,50.799676364593275,50.73769104700924,-0.06198531758403192
4,corr_5747658029,1,50.799676364593275,50.89464381168233,0.09496744708905425
4,corr_5818992375,2,50.799676364593275,50.9882844811047,0.18860811651142484
4,corr_5952747283,2,50.799676364593275,50.75139300524495,-0.04828335934832495
4,corr_6084651262,1,50.799676364593275,50.631913971770686,-0.16776239282258842
4,corr_6181484385,1,50.799676364593275,50.92307819404147,0.12340182944819844
4,corr_6250982779,2,50.799676364593275,50.80325998496494,0.0035836203716641535
4,corr_6268504841,1,50.799676364593275,50.76730886170451,-0.032367502888767774
4,corr_6296024613,1,50.799676364593275,50.7293923791038,-0.07028398548947479
4,corr_6339531555,1,50.799676364593275,50.49172703970015,-0.3079493248931229
4,corr_6340545916,1,50.799676364593275,53.462303890871254,2.66262752627798
4,corr_6413704013,2,50.799676364593275,50.66011021326333,-0.13956615132994443
4,corr_6568457392,1,50.799676364593275,63.9126858626306,13.113009498037329
4,corr_6639926484,1,50.799676364593275,50.43479586029903,-0.36488050429424135
4,corr_6758112138,1,50.799676364593275,50.84723029749944,0.04755393290616894
4,corr_6816881002,1,50.799676364593275,50.88367879576399,0.08400243117071682
4,corr_6975375423,1,50.799676364593275,50.6856649295469,-0.1140114350463719
4,corr_6978208519,1,50.799676364593275,50.415912354805066,-0.3837640097882087
4,corr_7003117927,1,50.799676364593275,50.799676364593275,0.0
4,corr_7113557847,1,50.799676364593275,50.614928008448565,-0.1847483561447092
4,corr_7139348282,1,50.799676364593275,52.65116296950595,1.8514866049126724
4,corr_7206706905,1,50.799676364593275,66.01879345147223,15.21911708687896
4,corr_7228722225,1,50.799676364593275,50.75886480276539,-0.04081156182788703
4,corr_7260187677,1,50.799676364593275,50.313851934531286,-0.4858244300619887
4,corr_7271407478,4,50.799676364593275,51.50292364232771,0.7032472777344339
4,corr_7288168412,1,50.799676364593275,64.64365808056006,13.843981715966784
4,corr_7670639915,1,50.799676364593275,50.745996691572664,-0.05367967302061061
4,corr_7681259113,1,50.799676364593275,50.90963348156296,0.10995711696968868
4,corr_7692105271,1,50.799676364593275,51.20437642592195,0.40470006132867553
4,corr_7695254633,1,50.799676364593275,51.107593462449664,0.30791709785638943
4,corr_7747405953,1,50.799676364593275,50.99992692220744,0.20025055761416866
4,corr_7756784459,7,50.799676364593275,65.42533986596784,14.625663501374568
4,corr_8068499262,1,50.799676364593275,50.71766041808266,-0.08201594651061583
4,corr_8074303396,4,50.799676364593275,41.545949337736424,-9.25372702685685
4,corr_8165169951,2,50.799676364593275,50.80337430895217,0.003697944358897587
4,corr_8176627145,1,50.799676364593275,50.16868758374585,-0.6309887808474244
4,corr_8242182285,1,50.799676364593275,51.10810743958928,0.3084310749960082
4,corr_8258561280,1,50.799676364593275,68.48193781602039,17.682261451427117
4,corr_8622857013,6,50.799676364593275,54.38455387021241,3.584877505619133
4,corr_8888435152,1,50.799676364593275,50.75295801053697,-0.04671835405630276
4,corr_9059684305,1,50.799676364593275,51.53833248218358,0.7386561175903026
4,corr_9128207942,1,50.799676364593275,51.17279898955803,0.3731226249647577
4,corr_9272111714,8,50.799676364593275,51.460216562755406,0.6605401981621313
4,corr_9337176525,1,50.799676364593275,50.795929791015105,-0.003746573578169432
4,corr_9625579007,1,50.799676364593275,51.34154533697612,0.5418689723828436
4,corr_9664906132,1,50.799676364593275,50.799676364593275,0.0
4,corr_9826885691,1,50.799676364593275,49.77007183189974,-1.0296045326935328
4,corr_9954955942,1,50.799676364593275,65.60106235834792,14.801385993754643
4,corr_9989339831,1,50.799676364593275,50.82045034438769,0.020773979794412867
5,corr_0236486778,1,209.24250790997687,209.09754704313087,-0.14496086684599163
5,corr_0280883957,1,209.24250790997687,209.14572353359307,-0.09678437638379478
5,corr_0325269136,1,209.24250790997687,209.38343781679262,0.14092990681575657
5,corr_0483385472,1,209.24250790997687,209.23979372694893,-0.002714183027933359
5,corr_0597931175,1,209.24250790997687,209.1466543748114,-0.09585353516547457
5,corr_0720521319,1,209.24250790997687,209.24250790997687,0.0
5,corr_1041900743,1,209.24250790997687,208.46658224624417,-0.7759256637326928
5,corr_1042849804,1,209.24250790997687,209.24250790997687,0.0
5,corr_1173415209,2,209.24250790997687,209.22177495408178,-0.020732955895084615
5,corr_1192924449,1,209.24250790997687,209.20696219281766,-0.03554571715920929
5,corr_1299770772,1,209.24250790997687,209.24250790997687,0.0
5,corr_1380390921,1,209.24250790997687,208.63165708582318,-0.6108508241536867
5,corr_1409983237,1,209.24250790997687,212.471022883718,3.2285149737411416
5,corr_1446136015,1,209.24250790997687,215.57900451731197,6.336496607335107
5,corr_1526553478,1,209.24250790997687,209.24250790997687,0.0
5,corr_1542980212,2,209.24250790997687,209.194101460126,-0.048406449850858735
5,corr_1683282849,2,209.24250790997687,209.12437034526735,-0.11813756470951375
5,corr_1697724107,1,209.24250790997687,209.27091550252183,0.02840759254496561
5,corr_1700838333,2,209.24250790997687,215.3904408539925,6.147932944015622
5,corr_2041109792,3,209.24250790997687,168.31120226529018,-40.93130564468669
5,corr_2122015058,3,209.24250790997687,208.5560654579002,-0.6864424520766761
5,corr_2157934635,1,209.24250790997687,209.18662689848162,-0.05588101149524505
5,corr_2158675435,1,209.24250790997687,208.51373924834962,-0.7287686616272424
5,corr_2227514340,1,209.24250790997687,208.52639232078155,-0.7161155891953115
5,corr_2275077728,1,209.24250790997687,209.61272913244966,0.370221222472793
5,corr_2366008779,2,209.24250790997687,209.3582742686706,0.1157663586937474
5,corr_2455784270,1,209.24250790997687,209.24250790997687,0.0
5,corr_2560062090,1,209.24250790997687,209.19066791226206,-0.05183999771480785
5,corr_2714073950,1,209.24250790997687,208.75396405662596,-0.48854385335090456
5,corr_2736960338,2,209.24250790997687,208.37628717810355,-0.8662207318733124
5,corr_2795231785,1,209.24250790997687,208.45791522713446,-0.7845926828424012
5,corr_2877043949,1,209.24250790997687,209.24250790997687,0.0
5,corr_2947925461,1,209.24250790997687,209.20797865587474,-0.03452925410212515
5,corr_3115657934,1,209.24250790997687,210.22449547183228,0.9819875618554192
5,corr_3191339436,1,209.24250790997687,207.60424435930386,-1.6382635506730026
5,corr_3202476800,1,209.24250790997687,209.74418370358012,0.5016757936032548
5,corr_3474841011,1,209.24250790997687,205.02219752615798,-4.220310383818884
5,corr_3500398743,1,209.24250790997687,203.15225189383148,-6.090256016145389
5,corr_3510735985,7,209.24250790997687,113.70216527780818,-95.54034263216869
5,corr_3554533130,1,209.24250790997687,203.9389146023541,-5.303593307622776
5,corr_3610666499,1,209.24250790997687,208.9005217874186,-0.3419861225582679
5,corr_3680644634,1,209.24250790997687,209.24250790997687,0.0
5,corr_3734381569,1,209.24250790997687,209.04760575913406,-0.1949021508428075
5,corr_3800548161,1,209.24250790997687,209.1199722834865,-0.12253562649036098
5,corr_3812964350,1,209.24250790997687,208.7156448584644,-0.5268630515124642
5,corr_4124592631,1,209.24250790997687,209.36032744049515,0.11781953051828964
5,corr_4538094726,1,209.24250790997687,205.36357811343137,-3.878929796545492
5,corr_4551744002,1,209.24250790997687,209.4102219394599,0.1677140294830224
5,corr_4567847955,2,209.24250790997687,214.58120276831988,5.338694858343018
5,corr_4701171285,2,209.24250790997687,211.8855542490014,2.6430463390245222
5,corr_4744811163,1,209.24250790997687,209.4308696811157,0.18836177113882968
5,corr_4744990440,8,209.24250790997687,202.14450288958227,-7.098005020394595
5,corr_4783833261,1,209.24250790997687,207.90169761057237,-1.3408102994044953
5,corr_4917508798,1,209.24250790997687,209.0680704276204,-0.17443748235646694
5,corr_4926823990,1,209.24250790997687,212.9661392643935,3.723631354416625
5,corr_5022224778,1,209.24250790997687,208.23477242674608,-1.007735483230789
5,corr_5038114939,2,209.24250790997687,209.15470182416144,-0.08780608581542992
5,corr_5239127947,1,209.24250790997687,208.71100584585108,-0.5315020641257888
5,corr_5380429766,1,209.24250790997687,209.19549949074465,-0.04700841923221333
5,corr_5391452390,1,209.24250790997687,208.0713533581579,-1.1711545518189723
5,corr_5451305703,1,209.24250790997687,210.5654630266766,1.3229551166997453
5,corr_5747658029,1,209.24250790997687,211.5091643499428,2.266656439965942
5,corr_5818992375,2,209.24250790997687,209.8417568642888,0.5992489543119461
5,corr_5952747283,2,209.24250790997687,207.06074029232406,-2.1817676176528096
5,corr_6084651262,1,209.24250790997687,208.02009777982838,-1.2224101301484893
5,corr_6181484385,1,209.24250790997687,209.244478494582,0.0019705846051465414
5,corr_6250982779,2,209.24250790997687,209.501244846166,0.2587369361891376
5,corr_6268504841,1,209.24250790997687,209.21678509162402,-0.025722818352846843
5,corr_6296024613,1,209.24250790997687,209.53940660585218,0.2968986958753135
5,corr_6339531555,1,209.24250790997687,214.2562451226775,5.013737212700647
5,corr_6340545916,1,209.24250790997687,208.37927616142753,-0.8632317485493388
5,corr_6413704013,2,209.24250790997687,209.21727875168963,-0.025229158287231712
5,corr_6639926484,1,209.24250790997687,206.74700144135198,-2.495506468624882
5,corr_6758112138,1,209.24250790997687,208.5174455823795,-0.7250623275973567
5,corr_6816881002,1,209.24250790997687,209.61352161235502,0.3710137023781499
5,corr_6975375423,1,209.24250790997687,209.2418199044132,-0.0006880055636599991
5,corr_6978208519,1,209.24250790997687,208.9774428947979,-0.2650650151789762
5,corr_7003117927,1,209.24250790997687,209.24250790997687,0.0
5,corr_7113557847,1,209.24250790997687,209.4970155939876,0.25450768401074697
5,corr_7139348282,1,209.24250790997687,208.89947979132873,-0.3430281186481352
5,corr_7206706905,1,209.24250790997687,208.08873708400336,-1.1537708259735098
5,corr_7228722225,1,209.24250790997687,207.77385610150588,-1.4686518084709803
5,corr_7260187677,1,209.24250790997687,208.24152872610773,-1.0009791838691342
5,corr_7271407478,4,209.24250790997687,208.84580952235925,-0.39669838761761866
5,corr_7288168412,1,209.24250790997687,206.60172637841464,-2.640781531562226
5,corr_7670639915,1,209.24250790997687,209.24250790997687,0.0
5,corr_7681259113,1,209.24250790997687,212.65680735455473,3.414299444577864
5,corr_7692105271,1,209.24250790997687,209.59732125635682,0.3548133463799559
5,corr_7695254633,1,209.24250790997687,209.35390583755773,0.11139792758086742
5,corr_7747405953,1,209.24250790997687,209.29418193769038,0.051674027713517034
5,corr_7756784459,7,209.24250790997687,199.17205453976575,-10.070453370211112
5,corr_8068499262,1,209.24250790997687,205.13044326233594,-4.112064647640921
5,corr_8074303396,4,209.24250790997687,106.73226179697548,-102.51024611300139
5,corr_8165169951,2,209.24250790997687,209.17757608441087,-0.06493182556599209
5,corr_8176627145,1,209.24250790997687,208.57265086096564,-0.6698570490112274
5,corr_8242182285,1,209.24250790997687,211.5857005168012,2.3431926068243456
5,corr_8258561280,1,209.24250790997687,214.23118677790663,4.988678867929764
5,corr_8622857013,6,209.24250790997687,209.67992373218715,0.4374158222102835
5,corr_8888435152,1,209.24250790997687,207.71156531502257,-1.530942594954297
5,corr_9059684305,1,209.24250790997687,171.78356606452942,-37.45894184544744
5,corr_9128207942,1,209.24250790997687,209.19604203715778,-0.0464658728190841
5,corr_9272111714,8,209.24250790997687,207.36452953073743,-1.877978379239437
5,corr_9337176525,1,209.24250790997687,209.06327130741684,-0.1792366025600245
5,corr_9625579007,1,209.24250790997687,208.5122420732447,-0.7302658367321726
5,corr_9664906132,1,209.24250790997687,209.24250790997687,0.0
5,corr_9826885691,1,209.24250790997687,209.3961605003687,0.15365259039182888
5,corr_9954955942,1,209.24250790997687,204.0056932152069,-5.236814694769976
5,corr_9989339831,1,209.24250790997687,208.65776589332822,-0.5847420166486472
